ciudad,vertical,negocio,reseñas,nota,web,telefono,place_id,lead
Barcelona,fisioterapia,Serfisio. Fisioterapia en Barcelona.,97,5,http://www.serfisio.es/,+34615290694,ChIJ9THJksOipBIRo4mclYyCOB0,6
Barcelona,fisioterapia,Sei Sensi. Massatges Terapèutics,97,4.8,http://www.akibobcn.com/,+34603482433,ChIJk5L91buipBIRjhTCqIuNs1c,6
Sabadell,estetica,Maka Micropigmentación y Estética avanzada by Karen Fernández,97,4.8,http://www.microestetik.com/,+34611550749,ChIJlaNAmBiVpBIR83OXgunhF8o,6
Sant Cugat del Vallès,peluqueria,Quesada Espai de Bellesa i Benestar,97,4.6,http://espaiquesada.com/,+34935891017,ChIJq6raauiWpBIRdCkd9FftuKM,6
Barcelona,peluqueria,Zona De Tall,97,4.7,http://www.zonadetall.com/,+34934353649,ChIJHQyGcteipBIR3n6BFpmNmaU,6
València,fisioterapia,Clínica Trinitat Podología y Fisioterapia,97,4.9,https://clinicatrinitat.es/,+34625095834,ChIJc7HYjKlIYA0Rws-jfY0vopQ,6
València,fisioterapia,"Pausa, Salud",97,4.8,https://pausasalud.com/,+34614300493,ChIJkcoXNxhJYA0RbtAPWarZ7aw,6
València,fisioterapia,Hospital Ascires,97,4.8,https://www.ascires.com/hospital/,+34963873050,ChIJN7PmcABPYA0R-aAAbC4nrTk,6
Alaquàs,dental,Clínica Dental Conrado Andrés Blasco Ibáñez,97,4.9,https://clinicasconradoandres.com/clinica-dental-avenida-blasco-ibanez-alaquas/,+34961510376,ChIJg3wxaw5RYA0R4IaJ6df-Zpc,6
València,dental,Marín Clínica Dental,97,4.9,https://dentalmarin.com/,+34697102618,ChIJJdBpzMRPYA0RzPDMm27hk9g,6
València,dental,Clínica Dental Dr. Fuset,97,4.9,http://www.clinicadentalfuset.com/,+34963419090,ChIJyWGyrcpIYA0Rv62J6ckFmes,6
València,estetica,Oasis Beauty Space,97,4.7,https://cbox.mobi/go/salonoasis,+34641721284,ChIJp6O1DINPYA0RzLZd_LaEgvw,6
Madrid,pilates,Escuela de Danza Entrebailes/ Vicálvaro,98,5,http://www.entrebailes.com/,+34611607786,ChIJ3TK_zBklQg0R9hQPohgq_vk,6
Madrid,pilates,"Nataraja, escuela de danza y yoga",98,5,https://www.facebook.com/natarajaescuela/,+34659210889,ChIJx_gKD_gvQg0RQ6dVnnelzGQ,6
Madrid,fisioterapia,FisioFima,98,4.9,https://connect.shore.com/bookings/fisio-fima/services?locale=es&_ga=2.146497716.1807387215.1674736383-1646526836.1669038294,+34690143256,ChIJ_6O1iQ4pQg0RlZsqReqiieE,6
Madrid,fisioterapia,Centro de Atención Temprana Napsis,98,4.7,http://www.terapias-infantiles-napsis.es/,+34914272699,ChIJGxWxtvwrQg0RdQmYJOu_v_k,6
Getafe,dental,Clínica Élite Dental Getafe Norte,98,4.7,https://www.elitedental.es/clinicas-dentales-comunidad-de-madrid/clinica-elite-dental-getafe-norte/,+34912285584,ChIJpWNaHc8gQg0Ratw2E-qa1A8,6
Barcelona,pilates,Estudio Lorna Gil,98,4.7,http://www.balletypilatesterapeutico.com/,+34651436821,ChIJLTVIYlijpBIRstTblzn6aE0,6
Barcelona,dental,"OM Clínica Dental – Dentistas especializados en Implantes, Ortodoncia y Carillas en Barcelona",98,5,http://www.omclinicadental.com/,+34669147790,ChIJJ_1DMGKipBIRNAIwwBjeNsE,6
Barcelona,dental,Lora Boutique Dental,98,4.8,https://loraboutiquedental.com/,+34933888592,ChIJDVEYDpmjpBIRb0U_cYuQF8g,6
València,fisioterapia,NEOGYM Boutique Aragón,98,4.9,http://www.neogymcenter.com/,+34747498594,ChIJq68crUJPYA0RDYCOa4Zfsvw,6
Burjassot,dental,Eva Matoses Dental Clinic – Dentist in Burjassot,98,4.8,https://clinicadentalevamatoses.com/,+34963902333,ChIJ52t4FqdFYA0R0yb5f_Lytvw,6
València,estetica,"Le petit valencia, Valencia",98,4.7,http://www.lepetitvalencia.es/,+34960228919,ChIJa5e7bQ9JYA0Rdo8zg8xZisE,6
València,peluqueria,Urban Chic Ángela Ibáñez,98,4.7,http://urbanchicpeluqueria.es/,+34963517629,ChIJCXxZdLVIYA0RZSORdrjiWsE,6
Madrid,pilates,Qombo Prosperidad,99,4.8,https://qombo.es/qombo-prosperidad/,+34626753456,ChIJpbCXKTgpQg0Rlr3PtRsngM0,6
Madrid,fisioterapia,Fisioterapia Alameda,99,4.8,http://fisioterapiaalameda.es/,+34673591501,ChIJ_YrW4CwuQg0RDMawtrUqgKU,6
Barcelona,fisioterapia,Instituto Poal de Reumatologia y Fisioterapia,99,4.9,http://ipoal.com/,+34934340192,ChIJwe3Yew6YpBIRzLFPIwRTo7A,6
Cerdanyola del Vallès,fisioterapia,"Rehabilitació i Fisioteràpia Mevi Cerdanyola,S.L.",99,4.9,http://www.fisiomevicerdanyola.com/,+34936912450,ChIJ8fAW3Pi9pBIROQ88SqSNedA,6
Barcelona,fisioterapia,Activate Personal Trainer Barcelona,99,5,http://www.active-8.es/,+34623386728,ChIJnfmeepGipBIRlM69ha2Brxw,6
Barcelona,fisioterapia,Nutrisalut,99,5,https://www.nwfbarcelona.com/,+34649205697,ChIJG5nuUa-jpBIRzlmoMIOQdSM,6
Barcelona,fisioterapia,Centro ten wan,99,4.9,http://tenwan.com/,+34633152405,ChIJQ3JDwpqYpBIRjPAFU_G3Pzo,6
Sant Cugat del Vallès,dental,Clínica dental BATALLOSO /Clínica dental en Sant Cugat del Vallès,99,5,https://batallosodental.com/,+34613814540,ChIJLRgF9SGXpBIRgV78-YM7Vp0,6
Sant Cugat del Vallès,dental,"Implantes Dentales, Ortodoncia Invisible, Estética, Urgencias",99,4.6,https://www.dentalvalles.com/,+34935831505,ChIJvzetaOiWpBIROaoAap4yOqI,6
Gavà,dental,Clinica Dental Masferré,99,5,http://www.clinicamasferre.es/,+34936622597,ChIJpYaSdiCdpBIRWxyraLNJcqk,6
Castelldefels,estetica,Centro de Estética Milos en Castelldefels,99,5,https://centroesteticamilos.com/,+34635405454,ChIJv36-nbaDpBIRO45bkpqkL4s,6
Barcelona,estetica,Beauty Skin Barcelona,99,4.8,https://www.beautyskinbarcelona.com/,+34610633167,ChIJmbgL8HGjpBIR91dDtynPWJs,6
Barcelona,peluqueria,La Pelu De Verdi S.C.,99,4.8,https://graciadivina.com/lapeludeverdi,+34932174579,ChIJ_W4kEmyjpBIRNDlSw4HmEqI,6
Barcelona,peluqueria,MOLA SALÓN,99,5,https://molasalonpeluqueria.com/,+34671198267,ChIJDSi_IACjpBIRPLIa_aLOrcQ,6
València,peluqueria,Antonio Martinez Estilistas,99,5,https://www.instagram.com/amestilistass/saved/?hl=es,+34613172419,ChIJRWxpHDpJYA0Rsjuzgy6NvMQ,6
Alcobendas,pilates,Fisio 100,100,5,https://web.timp.pro/home/14911/branch_building/siblings,+34681025948,ChIJjeBmiUktQg0RoDo1MH82kLQ,6
Leganés,dental,AC Clínica Dental,100,4.6,http://www.acclinicadental.com/,+34644327905,ChIJDfEFY82LQQ0R2bCI__S0qbs,6
Madrid,estetica,Coquettes Nails,100,4.7,http://www.coquettesnails.com/,+34699222855,ChIJ_w9eWQAvQg0ReswQkZTDu6s,6
Madrid,estetica,Clínica Dra. Sandra de Oliveira,100,4.8,https://drasandradeoliveira.com/,+34639740038,ChIJ-97jLUQoQg0R4-pqUjdej68,6
Madrid,peluqueria,Javier Santamaría,100,4.9,http://www.javiersantamariapeluqueros.com/,+34914571314,ChIJE0gzZd8oQg0RvOti-rZ-oLM,6
Barcelona,pilates,Mou Pilates,100,4.9,https://moupilates.wixsite.com/site,+34600212353,ChIJUYACFgSjpBIR1j1QmK2J804,6
Sant Feliu de Llobregat,fisioterapia,Pugibet Fisioteràpia,100,5,http://www.pugibetfisioterapia.com/,+34644911237,ChIJbzCTbk2bpBIRRdAx2xmRSsE,6
Barcelona,estetica,Més SALUT | Health Performance Club,100,4.9,https://messaluthorta.com/,+34691939435,ChIJOQFks1-9pBIRCVV5XRc6U8w,6
Barcelona,peluqueria,Peluqueria Vous,100,5,https://vouspeluqueria.com/,+34631965648,ChIJw7b0f_W9pBIREaR8bpI1UpQ,6
Barcelona,peluqueria,Codi Màgic Bio ⁰Peluquería,100,4.7,http://www.codimagic.com/,+34615992473,ChIJW92sR9mipBIRVAHUxpIh8bQ,6
València,fisioterapia,Clínica Gironés,100,4.8,http://www.pilargirones.es/,+34963601380,ChIJq6pW171IYA0RMP8IxFTgyBU,6
València,estetica,Dra Silvina Ciberti,100,4.9,http://drasilvinaciberti.com/,+34618617354,ChIJMU1M47RIYA0RuZCogrjKfq4,6
Tres Cantos,pilates,Clínica Olea,101,5,https://www.clinicaolea.com/,+34679576232,ChIJv0I9yy3VQw0RKrFFzzna7BE,6
Leganés,fisioterapia,Clinica Paula Vega - Fisioterapia Leganés,101,5,https://paulavegafisioterapia.com/,+34687118492,ChIJozSrWQCKQQ0RYGC83Ag9U94,6
Madrid,fisioterapia,Fisioterapia y Osteopatía MARIO,101,5,http://www.fisiosteopatiamario.com/,+34610384784,ChIJfar97gonQg0RUmIEz_V9kv0,6
Madrid,fisioterapia,Víctor Hernández. Fisiócrates. Fisioterapia a domicilio en Hortaleza,101,5,https://fisiocrates.com/,+34606223475,ChIJqev7fQgvQg0Rion0mWc3KR8,6
Madrid,estetica,"Centro Estético Impar, S.L.",101,5,http://centroesteticoimpar.com/,+34659496779,ChIJ8R1HjZ0pQg0RR-FHhfDWaZM,6
Alcorcón,peluqueria,PELUQUERÍA D-TRES,101,4.7,https://dtrespeluqueria.com/,+34916195185,ChIJNzQC9hmJQQ0Rgy-O6w-Yaas,6
Viladecans,pilates,Kiovanatura,101,4.9,http://www.kiovanatura.com/,+34680253892,ChIJC87hme6cpBIRNYfEB32UkZw,6
Barcelona,fisioterapia,Fisioespai,101,4.8,http://www.fisioespai.com/,+34933683154,ChIJq6qqar2ipBIR-RbctDqmslM,6
Santa Coloma de Gramenet,peluqueria,Diaz Perruquers,101,4.9,https://www.facebook.com/people/Rafa-Diaz-Perruquers/100012856020492/,+34933917301,ChIJoSBQDIy8pBIR8AUVO8pbb7A,6
Mislata,fisioterapia,Centro Clínico MiSalud,101,4.8,https://www.facebook.com/centroclinicomisalud/,+34676588079,ChIJyajoWptPYA0RxQ7IxsmYueg,6
València,fisioterapia,"Fisioterapia deportiva, Acupuntura, Masaje, Terapias naturales, Enfoque Gestalt - MereuClinics",101,4.9,https://atencionalpaciente.com/mereuclinics,+34661067557,ChIJ-XA0AhZJYA0R0d3Orsgl0Ic,6
Almàssera,estetica,"Godino | Posticería, Peluquería y Estética",101,4.7,https://www.godinopeluqueros.com/,+34961851600,ChIJE4K-O0JGYA0Ri0Kprgqi1Is,6
València,estetica,Clínica Candela (Dra. Duréndez),101,4.9,https://www.clinicacandela.es/,+34963607243,ChIJf8HYppFIYA0Rj4O_trYXDKo,6
Silla,estetica,Centro Samshàra | Maderoterapia | Tratamientos Faciales | Terapias Holísticas | Gemas Dentales,101,5,http://centrosamshara.es/,+34627414578,ChIJnfXjk-pNYA0RWRxtDTaw8SE,6
València,peluqueria,Belavita Organic,101,4.6,https://bellavitaorganic.com/,+34963047232,ChIJ4Y7e4HdJYA0RE6MwrKvQ99o,6
Madrid,pilates,eg-osteopatía,102,5,https://instagram.com/eg.osteopatia?igshid=ZDdkNTZiNTM=,+34699762422,ChIJ_XkpzI8nQg0RB6IKx_oe-AQ,6
Madrid,fisioterapia,Ruth González Ousset,102,4.9,http://ruthgonzalezterapia.com/,+34630736722,ChIJRScGzgMpQg0R-ztASDG-INU,6
Madrid,estetica,BUNDEENA MADRID,102,4.7,http://www.bundeenamadrid.com/,+34675973509,ChIJeTNIo_AoQg0Rr3tB6QEHBqI,6
Leganés,estetica,Vivian Valero - Aesthetic and Wellness Center,102,4.7,http://www.vivianvalero.es/,+34910075679,ChIJuYIqAeOJQQ0R8U2hfSGrGLE,6
Madrid,peluqueria,Garden 17,102,4.9,http://www.garden17.es/,+34607536660,ChIJi4_b6mcoQg0RXE1w1J9hVpE,6
Molins de Rei,pilates,Escuela de baile y fitness | Xen Dance Space,102,4.9,https://www.xendance.space/,+34692038911,ChIJ7bg-N_2bpBIR_0PmXX0Jxq4,6
Barcelona,pilates,hOlistk Centre de Salut,102,4.9,http://www.holistk.com/,+34932008857,ChIJmzTONJmipBIRnMlyBk4AniU,6
Barcelona,fisioterapia,"Clínica Virginia Millán, Fisioterapia, Osteopatía y PNI Barcelona",102,4.9,https://www.virginiamillan.com/fisioterapia-barcelona/,+34673468828,ChIJI1FqJdSZpBIRzJuSn7IoHes,6
Barcelona,estetica,Malva Grekova’s Beauty & Magic Space,102,4.9,http://instagram.com/malva_micro,+34643992372,ChIJCZXvi7ijpBIRgvtG36p9wJA,6
Cerdanyola del Vallès,estetica,Lourdes Muñoz Estètica Belleza en equilibrio,102,5,http://www.xn--lourdesmuoz-9db.es/,+34651999665,ChIJU_wCEwWWpBIR3QcuCglyCJc,6
Barcelona,estetica,Clínica Estética Perfección Aestetic,102,4.6,https://www.instagram.com/perfeccion.aestetic/,+34675609109,ChIJPVkB0amjpBIRJmmVV_womBI,6
Valencia,pilates,Termans,102,4.9,http://www.termans.net/,+34676400826,ChIJx-GUNzFJYA0RU3KBW1Qzuho,6
Almàssera,fisioterapia,Amarsan Psicología y Salud,102,4.9,http://www.amarsanpsico.com/,+34655151856,ChIJEQwMG29GYA0RjvGfujBVs7w,6
València,dental,Clinica Dental Patricia Barrios,102,5,http://www.clinicadentalpatriciabarrios.com/,+34963365239,ChIJFdpRo5NIYA0RjaXdPPvvpDw,6
Bétera,estetica,Estética Avanzada Noemi,102,4.8,https://clinicamedicoesteticanr.koibox.site/,+34648101959,ChIJVeMcMMhcYA0R3EvE0zR3RRA,6
Alaquàs,estetica,Tati Lao Micropigmentación,102,5,https://www.micropigmentacioncapilarvalencia.net/,+34603615627,ChIJp73Cf4ZRYA0RXKbIQLoAW6U,6
Puçol,estetica,José Manuel Peluqueros Puçol,102,4.7,https://josemanuelpeluqueros.com/,+34961423166,ChIJJ0HxrmRAYA0RQHL5dD8Y7sM,6
Madrid,fisioterapia,FRATERSALUD - FISIOTERAPIA Y PODOLOGIA,103,5,https://fratersalud.com/,+34917194252,ChIJjW-dlxWIQQ0RdA0RWilxUZs,6
Madrid,fisioterapia,JG fitness Ayala | Entrenador personal & Electroestimulación | Madrid,103,5,https://jgfitness.es/centros/jg-fitness-ayala/,+34675265899,ChIJS9pN32spQg0RTNCL0LC1t6k,6
Madrid,fisioterapia,Fisioterapia y osteopatía Fisiomil J.palacios,103,5,http://www.fisiomil.es/,+34607077575,ChIJzdv51Xq4R2cRKMq-Vd1DENo,6
Madrid,dental,Clínica Dental Vitaldent,103,4.8,https://clinicas.vitaldent.com/madrid/clinica-dental-vitaldent-madrid-entrevias?utm_campaign=gbp:sin-campa%C3%B1a&utm_content=vitaldent&utm_id=cmp-01487-q5t8w&utm_medium=organic&utm_source=google-my-business&utm_term=sin-t%C3%A9rmino,+34913488886,ChIJ_f8kpuEnQg0RDZr8kvX4mKk,6
Pozuelo de Alarcón,estetica,Clínica Estética Pozuelo - Moon Dream,103,4.6,https://clinicaesteticapozuelo.com/,+34657113449,ChIJUSgGYl6HQQ0Rpfi-wI92JpU,6
Badalona,pilates,FisioSport Badalona,103,5,http://fisiosportbadalona.com/,+34614399744,ChIJJ8sDJmq7pBIRowO2drYv5MQ,6
Molins de Rei,fisioterapia,"Alfa Molins: Fisioterapia (Neurológica, Respiratoria pediátrica ,Rehabilitación, ATM, Osteopatía en Molins de Rei",103,4.9,https://alfamolins.com/,+34936688465,ChIJV5D3JpqapBIRDouePcckz4o,6
El Masnou,fisioterapia,Almar El Masnou,103,4.6,https://almarwellness.com/almar-el-masnou/,+34683406673,ChIJg3KWaLywpBIRna7r7eL0aVw,6
Barcelona,dental,VALLÉS&VALLÉS Clínica Dental,103,4.9,http://vallesvalles.com/,+34934364580,ChIJB33A-s-ipBIRP_ejxaFF16I,6
Barcelona,estetica,Beauty Salon | Perruqueria by Tomyna,103,4.6,https://bytomyna.com/eng,+34673111191,ChIJ-_b1NHiZpBIR6MQJ1RjTPI8,6
L'Hospitalet de Llobregat,estetica,Mercedes Castro,103,4.9,https://mercedescastroestetica.com/,+34934903071,ChIJq0Ni2YuYpBIRaflNY2uFerc,6
Sant Cugat del Vallès,estetica,Kendry Beauty,103,4.7,http://www.kendrybeauty.es/,+34654759396,ChIJ8-KYB6OXpBIRWyWrtB6YELw,6
Ripollet,estetica,Efecto Mariposa,103,5,https://efectomariposaripollet.es/,+34625615887,ChIJuz0hPX2_pBIR_vK2MJbBMr0,6
València,fisioterapia,Health Place Valencia,103,4.9,https://healthplace.es/?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile,+34677832672,ChIJMSxOYLxIYA0R2KglEnhWi7M,6
Paiporta,estetica,Sonia Andreu - Estética Integral y formaciones de Micropigmentación,103,5,https://www.sonia-andreu.com/,+34622872047,ChIJSeaQuGJPYA0Rs1BXqJ2wPdA,6
València,estetica,Clínica de Acupuntura y Medicina Tradicional China Valencia (Guang An Men),103,4.6,http://www.clinicasguanganmen.es/,+34963561548,ChIJLxYvNZpIYA0R61FyUdYfIhs,6
Torrent,peluqueria,Barber Shop Anas,103,4.6,http://barbershopanas.booksy.com/,+34627123253,ChIJP6XFl7JRYA0R-Wu-Imcu1vI,6
Madrid,pilates,"Fisionarte | Clínica de Fisioterapia, Suelo Pélvico y Osteopatía",104,5,https://fisionarteclinica.com/,+34628748687,ChIJZ0y-XMEnQg0RhWfxJB8dTbo,6
,fisioterapia,Fisioterapeuta a Domicilio Madrid y Urgencias.,104,5,https://www.jfisio.es/fisioterapia-de-urgencias-en-madrid/,+34603974895,ChIJn7HznCKJQQ0R2UsMo_gDW54,6
Madrid,estetica,Peluqueria Nuevos Aires,104,4.7,http://www.peluquerianuevosaires.com/,+34913750699,ChIJaT82w3MvQg0RolOHlU2YphI,6
Barcelona,pilates,Stop to Move - Fisioterapia y Pilates en Barcelona,104,5,http://www.stoptomove.com/,+34603236419,ChIJYaHaIjOjpBIRx1BFDgk9OQQ,6
Barcelona,fisioterapia,Espai de Fisio,104,5,http://www.espaidefisio.com/,+34678550692,ChIJ4zvJou6jpBIRCRk-BqfyICY,6
Barcelona,estetica,New Look Turo,104,4.6,http://www.newlook.es/,+34932010007,ChIJW75v63aYpBIRgmAmS25GcK8,6
Cervelló,peluqueria,CARMeN GiL Perruqueria,104,5,https://www.instagram.com/carmengilperruqueria?igsh=MWY0MXcxb3pjaWpubw==,+34635838213,ChIJPdbCdHqFpBIR7cCWl1oS_w4,6
València,fisioterapia,Vértigo Valencia,104,4.9,http://www.vertigovalencia.com/,+34655902929,ChIJJUDwxupIYA0RPleQKp_jhW8,6
València,dental,Clínica Dental Dr. Zaragozá,104,4.8,http://www.doctorzaragoza.com/,+34695384814,ChIJUZgr1qdPYA0RZlt3yzTOVcY,6
Paterna,dental,Santident Clínica Dental,104,4.6,https://www.santident.com/,+34961022533,ChIJAQAAAElFYA0R4wnpWyMr4eg,6
València,estetica,The Good Face Clinic,104,4.9,https://www.doctoralia.es/iuliia-kochergina/medico-estetico-medico-general/valencia,+34640392495,ChIJkzwGUJlJYA0RZv5aXYT326c,6
Madrid,pilates,Espacio Be Free,105,5,http://espaciobefree.es/,+34662089167,ChIJy5lcN2IpQg0RqPbPtDb0XJU,6
Madrid,pilates,Escuela de Danza y Centro Deportivo Belo Art,105,4.9,http://www.beloart.es/,+34655278450,ChIJJ3LFg6spQg0RN_8oOc-km6g,6
Tres Cantos,pilates,Fisios Islas21,105,4.9,https://www.fisioislas21.com/,+34918060740,ChIJS79uvt_UQw0RQFG_0OVmzM0,6
Madrid,pilates,MAGYC,105,4.7,http://www.magyc.es/,+34917319540,ChIJD7MEUZspQg0R02OoYutv-zw,6
Las Rozas de Madrid,fisioterapia,Clínica López Collantes l 𝗖𝗹í𝗻𝗶𝗰𝗮 𝗱𝗲𝗻𝘁𝗮𝗹 𝗲𝗻 𝗟𝗮𝘀 𝗥𝗼𝘇𝗮𝘀 l 𝗙𝗶𝘀𝗶𝗼𝘁𝗲𝗿𝗮𝗽𝗶𝗮 l 𝗠𝗲𝗱𝗶𝗰𝗶𝗻𝗮 𝗲𝘀𝘁𝗲́𝘁𝗶𝗰𝗮 𝗲𝗻 𝗟𝗮𝘀 𝗥𝗼𝘇𝗮𝘀,105,5,http://lcollantes.com/,+34659577792,ChIJDaejD1_MYWARUciyoOJELY4,6
Fuenlabrada,estetica,Luluca Nails,105,4.7,http://lulucanails.com/,+34690062762,ChIJ4TOpQUmLQQ0RxP0E_7Mvn5Q,6
Madrid,peluqueria,Peluquería NILDA,105,4.8,https://m.facebook.com/NILDA-Peluqueria-Y-Estetica-200375220297974/?locale2=es_ES,+34910113959,ChIJF0pH_8InQg0RjWEbN05Ku5k,6
Barcelona,pilates,Salut al Quadrat Sant Andreu| Centre de Salut Integral,105,4.9,http://www.salutalquadrat.com/,+34603414091,ChIJYbvid6O9pBIR8cichMDygVk,6
Polinyà,fisioterapia,Osteopatia i salut,105,4.9,https://www.osteopatiaisalut.com/,+34692131149,ChIJN4KrMMS_pBIRUN145vYVkpI,6
Barcelona,fisioterapia,Fisioterapia Reset,105,4.9,https://www.fisioterapiareset.com/,+34669030811,ChIJI0DoGJWipBIRzqTcLEF5JDE,6
Viladecans,dental,Clínica Dental en Viladecans | Mil•lenari,105,5,https://dentalmilenari.es/,+34936370553,ChIJaw1vloydpBIRQrV_vAIOEZY,6
Sabadell,dental,Amora Clinica Dental Sabadell,105,4.7,https://www.amoraclinicadental.es/,+34935769521,ChIJk0YLH6qVpBIRxwZH3GmKFaI,6
Sant Just Desvern,estetica,Esthetic Garden,105,4.8,http://www.estheticgarden.com/,+34695207847,ChIJyy33EdabpBIRGydD6nWGFpA,6
Badalona,estetica,Tusol BDN,105,4.9,https://tusolbdn.wixsite.com/tusol-bdn,+34931723000,ChIJjTRsX3W7pBIRGPgy-YGUt60,6
Barcelona,estetica,RAFFEL PAGES ESSENCE,105,4.7,https://raffelpagesfrancescmacia.com/,+34932033745,ChIJmcs930aYpBIRtNblOTyw-rc,6
València,pilates,Karoon Pilates Studio K15,105,5,http://www.karoonpilates.com/,+34650011459,ChIJc5MO2pFIYA0R_jOl_Rg-sxU,6
València,pilates,Karoon Pilates Studio K5,105,5,http://www.karoonpilates.com/,+34608251518,ChIJ67Z8x6RIYA0RHH0A1BAlB-U,6
València,pilates,Clínica Praxia Body Repair,105,4.6,http://www.praxiabodyrepair.com/,+34625063506,ChIJe8WPkfJFYA0R3-tZ0Ek5Yyk,6
València,fisioterapia,ELEO Fisioterapia | Clínica Fisioterapia,105,5,https://eleofisioterapia.es/,+34604903221,ChIJv2UKAAxPYA0RxlPjsAYoPYc,6
Torrent,dental,Clínica Dental Dres.Gilardi-Tornero (2),105,4.8,http://www.cdgilarditornero.com/,+34611100297,ChIJqcKjrbpRYA0RcQt8UD4WA64,6
Moncada,dental,Clinica DENTALMONCADA,105,4.9,https://www.clinicadentalmoncada.es/,+34961309930,ChIJrVkNpftFYA0RK5LKbHLbfv0,6
València,dental,Dr. Gutiérrez - Clínica Dental,105,4.8,https://drgutierrezmonterde.es/,+34963264500,ChIJw3B-O3RFYA0RK3YGV3MZ_SA,6
Madrid,pilates,De Novo Pilates - Princesa,106,4.9,http://denovopilates.com/,+34656338528,ChIJtUf9mTApQg0R57u3omXhR2Y,6
Alcorcón,fisioterapia,✅ 𝗖𝗹𝗶𝗻𝗶𝗰𝗮 𝗘𝗻𝘀𝗮𝗻𝗮 | 𝗣𝘀𝗶𝗰𝗼𝘁𝗲𝗰𝗻𝗶𝗰𝗼 𝗔𝗹𝗰𝗼𝗿𝗰𝗼𝗻,106,5,http://www.ensana.es/,+34648927080,ChIJz_cKGmyPQQ0R0tha6xfWca8,6
Getafe,peluqueria,Peluquería Bercial ️| Lo más IN,106,4.8,https://lomasinlamagiacomienzaaqui.com/,+34912514795,ChIJz0vmwW8hQg0RhNELgtGVIqc,6
Barcelona,fisioterapia,L'EquilibriDelCos,106,5,http://lequilibridelcos.com/,+34693551958,ChIJIaMYmee8pBIRVOFXguWvlN4,6
Sabadell,fisioterapia,Fiostec Funcional,106,4.7,https://fiostec.com/,+34937127555,ChIJt87zjxyVpBIR_O64NGagbOY,6
Sabadell,peluqueria,Jorjes Estilistas,106,5,https://www.jorjes.shop/,+34931248060,ChIJ4ThexACVpBIRmZz8wmqSIp4,6
València,pilates,Urban Pilates - Aqua,106,4.8,http://urbanpilates.es/,+34662690912,ChIJ6_LtZxZJYA0Rvf0Zqx_haiU,6
València,dental,Clínica Dental David Madrid,106,5,http://www.davidmadrid.es/,+34611103989,ChIJq724C6pIYA0RfnwWr3uE1as,6
Picanya,dental,Alvariño Clínica Dental | Dentista Picanya,106,5,https://alvarinodental.com/,+34963768126,ChIJF-bGmDdOYA0RFGzISebEkz4,6
Madrid,pilates,Clínica FisioLAB,107,4.9,http://www.clinicafisiolab.com/,+34911826553,ChIJn0L49vQoQg0RSq6kXy-7N2Y,6
Madrid,fisioterapia,FISIOM,107,5,http://www.fisiom.com/,+34915944596,ChIJBzwebIkoQg0RPfJLHSlqXBs,6
Madrid,dental,Dental Clinic Arantxa Larrañaga,107,4.7,http://www.clinicadentallarranaga.com/,+34914769550,ChIJK9xow0wmQg0Rf3CchORMAY0,6
Madrid,dental,CLINICA BOWEN S.L,107,4.6,https://www.clinicabowen.com/,+34913992730,ChIJDfgY7_coQg0RCrLH1Yau-ps,6
Madrid,estetica,Coco's,107,4.9,https://w.app/16l9fv,+34643660241,ChIJJWkEQygvQg0RozmI83nW7JA,6
Cerdanyola del Vallès,pilates,Pilates Cerdanyola,107,4.7,http://www.pilatescerdanyola.com/,+34640179740,ChIJFfGLIB2WpBIRob78MtuFCoA,6
Sant Cugat del Vallès,fisioterapia,Fisioymés,107,5,https://fisioymes.com/es/,+34664762570,ChIJkXzUxNyWpBIRjMjOnC0yH9A,6
L'Hospitalet de Llobregat,dental,Dental Studio Dra. Lorena Herrero - Clínica Dental,107,4.8,https://dentalstudio.es/,+34935995300,ChIJ_wvF28GYpBIRvLUC7S0hHY0,6
Sant Cugat del Vallès,estetica,Bar de Cejas Benefit Cosmetics,107,5,https://www.sephora.es/servicios-benefit.html?y_source=1_MTAxMzQxMTkwMy03MTUtbG9jYXRpb24ubWVudV91cmw%3D&y_source=1_MTAxMzQxMTk0MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+34686325675,ChIJ67nRC2SRpBIR0gTOUKhjBKw,6
Castelldefels,estetica,"ELENA, extensiones de pestañas",107,4.7,https://www.instagram.com/eyelashdeluxe/,+34688769825,ChIJjwezVhqDpBIRWoeNs89b_rE,6
València,pilates,MeTherapy | Clínica de Fisioterapia en Valencia,107,4.9,https://metherapy.es/,+34722268013,ChIJKVK0x1RPYA0R6CRnz6CjRZE,6
Albal,fisioterapia,Fisioterapia avanzada y Osteopatía Espinola,107,4.9,https://fisioterapiaespinola.com/,+34678657238,ChIJNbwyTCtMYA0RGbiKtj0_LLM,6
València,dental,Clínica Dental Gallego,107,4.7,http://www.clinicagallego.es/,+34680915098,ChIJ14aF-zhPYA0RbAxrHdwcriw,6
València,estetica,Centro de Estética Mar Romero,107,4.9,http://www.esteticamarromero.com/,+34696569505,ChIJf6bzzXJJYA0RK7j8f5RGtOs,6
Pozuelo de Alarcón,pilates,GN Sport Center - Fitness Martial Arts,108,4.8,https://www.gnsportcenter.com/,+34911636465,ChIJVSn-FV6GQQ0Rj3Il7pqlMdQ,6
